Date,Event,Link,Sort Number,Entry ID
9/1/2026,"25th hearing: Sotiris Ntalas testifies, executive at Krikel and one of 10 witnesses called to testify on the court's initiative. Mr Ntalas repeatedly contradicted himself and claimed ignorance to such a degree that the court president said ""You were not completely sincere today. Your testimony will be assessed together with the other evidence and the file may be forwarded."" The witness claimed ignorance about Krikel's cooperation with Intellexa, as well as about the fact that in 2020 Krikel's client for 1.5 million euros was a company of Sahak Avni, collaborator of Tal Dilian. The witness initially maintained that Mr Lavranos was not connected to Krikel, but then said ""I met him once or twice at Krikel"" and that he had done a favour for an amount between 50,000-100,000 euros. Mr Ntalas denied any connection to Krikel's vehicle photographed inside KETYAK, but then admitted that as a Krikel employee he went to KETYAK twice. Mr Ntalas also maintained he was a simple technician at Krikel and that, although he had signed as managing director, this ""happened by oversight, it was a typographical error."" Mr Ntalas also admitted that he was the one who sent Mr Trimpalis the questions that ND MPs would ask him at the Parliamentary Committee the next day, while claiming not to remember when asked where he found the questions and how he knew how Mr Trimpalis did in the examination, which was confidential.",https://linkmix.co/49563781,46031,9ee4f7ab
12/1/2026,"26th hearing: Evangelia (Lina) Katsouda testifies, former Krikel employee. Ms Katsouda testified that ""Mr Lavranos asked me to speak with the Foreign Ministry about export licenses"" and that she arranged her hiring with Mr Lavranos, who ""didn't introduce himself as owner, but gave me the impression he runs it."" The witness said ""police officers came to Krikel,"" claiming the visits were not about Predator but problems with Tetra radios. Regarding the nationality of people allegedly visiting Krikel as Predator trainers, she said ""some may have been Israelis."" The witness admitted that, as Mr Bitzios's employee, she had made a reservation for Mr Lavranos at Costa Navarino, which was billed to Krikel. She also added that in Krikel's offices the phrase ""as long as ND is in power, we have nothing to fear"" was repeatedly heard.",https://linkmix.co/49564502,46034,f4cf2bb4
13/1/2026,"27th hearing: Eliza Triantafyllou, journalist at Inside Story, testifies. Ms Triantafyllou testified that the Greek Intelligence Service (EYP) gave a monthly stipend of 500 euros to Konstantinos Petrissis, friend of Aimilios Kosmidis, whose card was used to send Predator messages to politicians and reporters. She stressed that ""the government and EYP knew what the Israelis were doing in Greece because of their work permits as specialized personnel"" and added that ""Intellexa had preferential treatment from the government. (...) It received permits for its employees and for Predator export in record time."" According to Ms Triantafyllou: ""Initially it was an informal partnership between public and private entities and from 2021 onwards the system passed into EYP's hands. KETYAK was the central installation point, this is what we have understood. It's not speculation, it's information we gathered from various sources."" Ms Triantafyllou said ""if the government didn't know about Predator, it would have moved heaven and earth to find those responsible,"" while in reality the government did not impose sanctions on Intellexa, like the US did, nor did the Authorities request information from Meta.",https://linkmix.co/49893144,46035,0daf3b61
19/1/2026,"28th hearing: Reading of critical documents in court. According to the documents read, former Greek Intelligence Service (EYP) director Panagiotis Kontoleon told the Parliamentary Committee on wiretapping that EYP had ""excellent"" contact with the Authority for Communication Security and Privacy (ADAE) during the investigation of the scandal. This contrasts with the fact that the government illegally replaced two ADAE members who were about to decide, with the other members of the Plenary, on imposing a 100,000 euro fine on EYP for refusing to provide information during investigations to elucidate the wiretapping scandal. At the same hearing, arms dealer Stavros Komnopoulos was to testify as a witness but did not appear, citing health reasons for the second time, as was microbiologist Sofia Striggari, who conducted coronavirus tests on employees of companies involved in the scandal, who did not come without providing any justification.",https://x.com/reporters_gr/status/2013303642107908368,46041,87f64847
19/1/2026,"The Athens Multi-Member Court of First Instance rejects Gr. Dimitriadis's lawsuit against Stelios Kouloglou, in which he sought 450,000 euros in damages for defamatory libel over a letter sent in 2024 by Stelios Kouloglou, as MEP, to the President of the European Parliament, Roberta Metsola.",https://www.efsyn.gr/ellada/dikaiosyni/497961_neo-dikastiko-hastoyki-gia-tin-ypothesi-ton-ypoklopon,46041,859c6cec
21/1/2026,"29th hearing: Continuation of reading critical documents in court. According to the documents read, the Financial Police Report on Predator documents that in 2022 Krikel gave 55,800 euros to protothema.gr and newmoney.gr, websites of the Proto Thema group.",https://linkmix.co/50352459,46043,e51e3da6
23/1/2026,"30th hearing: Continuation of reading critical documents in court. According to the documents read, Predator use skyrocketed after Grigoris Dimitriadis's mobile number was used to trap 11 targets and ceased after Citizen Lab and Meta revealed Predator use in Greece.",https://x.com/reporters_gr/status/2014757987416490298,46045,fbc94dea
25/1/2026,"Evangelia Georgakopoulou, the police officer who, while seconded to the Greek Intelligence Service (EYP), had among other things signed the order for the lifting of confidentiality on Nikos Androulakis's phone and was alleged to have participated in surveillance via Predator, is retired from service.",https://www.astynomia.gr/2026/01/25/25-1-2026-kriseis-astynomikon-diefthynton-ellinikis-astynomias/,46047,c4ee0d2c
26/1/2026,"31st hearing: Continuation of reading critical documents in court, as well as National Bank data on movements of the prepaid card (issued in Mr Kosmidis's name), from which the SMS messages infected with Predator were allegedly purchased. According to the documents, between 2/6/2020-16/12/2021, 165 transactions were made. This exposes Supreme Court Deputy Prosecutor Achilleas Zisis, who had archived the complaints of N. Androulakis and Th. Koukakis against Aim. Kosmidis based on only two card transactions, since he himself had requested from the National Bank the card's movements for only seven days (16.9.2021 - 23.9.2021) and not for the entire period of its use (without justification). During the archiving, Mr Zisis had maintained that Mr Kosmidis had ""no relation [...] with any person at EYP or KETYAK,"" a fact contradicted by Aim. Kosmidis himself at the 24th hearing, as well as that ""a third party used the card,"" although the National Bank itself has stated that a card can only be activated by its beneficiary through identification by SMS to their mobile. It was also noted that transactions stopped on the day (16/12/2021) that Citizen Lab and Meta revealed Predator use in Greece and the same day Intellexa abruptly removed its servers from a data center in Maroussi.",https://linkmix.co/50353472,46048,52252132
28/1/2026,"32nd hearing: Defence lawyers read critical documents. According to G. Kyriakidis (lawyer for Felix Bitzios), F. Bitzios, despite leaving KAE Panathinaikos in 2024 amid criminal prosecution and U.S. sanctions for Predator, ""remains an informal advisor to the club's president purely on financial - not sporting - matters"". Mr. Kyriakidis and N. Orfanidou (also Mr. Bitzios's lawyer) confirmed authorisations by Mr. Bitzios for Intellexa actions at EFKA (Social Insurance Institution) and Mr. Bitzios's signature on an employee employment contract with Intellexa. They also acknowledged that in 2020 Mr. Bitzios's Layth Capital subleased property at 5 Hephaestus Street in Marousi to Krikel for €5,000 per month, while also confirming agreements and loan contracts between companies of the two defendants. The Bitzios side acknowledged that his departure from Intellexa SA was backdated to 4.8.2022, just one day before the wiretapping scandal broke and the subsequent Dimitriadis-Kontoleontos resignations, without however providing minutes for his retroactive departure. Furthermore, the Bitzios side did not submit his emails with Sara Hamou and Tal Dilian.",https://x.com/reporters_gr/status/2016612119362388161,46050,4620d8a6
29/1/2026,"33rd hearing: Digital security consultant Giorgos Karathanasis testifies. Specifically, he claimed he prepared a technical report for Intellexa evaluating the case file, without knowing Predator, without knowing ""the range of Intellexa's products,"" without receiving or requesting code for any company product. The witness also claimed he works for Mr. Dilian's lawyer and ""not for Intellexa,"" without however mentioning his invoice to Intellexa for 6,200 euros. The witness also challenged the credibility of Citizen Lab, while admitting that he himself has no training in malware analysis and that he included in his report for Intellexa assessments from Twitter (X) accounts. At the same hearing, the lawyers for Predator victims submitted a letter from lawyer Alexandros Sinkas to the European Parliament's PEGA Committee, documenting Mr. Bitzios's acquaintance with the nephew and former General Secretary of the Prime Minister Gr. Dimitriadis, which had been described in the testimony of Reporters United journalist N. Leontopoulos. That testimony had been challenged by F. Bitzios's lawyer, Yannis Kyriakidis, without him ever submitting the letter.",https://x.com/reporters_gr/status/2017292629784904045,46051,eaed2af7
